event_time,user_id,event_name,platform,session_id
2025-02-02 06:27:00,456,checkout_start,web,s1179
2025-01-08 01:24:00,474,login,android,s5
2025-01-10 06:33:00,748,view_product,android,s656
2025-01-03 19:42:00,816,login,web,s647
2025-01-17 00:32:00,753,view_product,web,s1067
2025-01-29 18:30:00,137,login,web,s504
2025-01-09 03:26:00,727,add_to_cart,web,s970
2025-02-24 05:34:00,542,login,web,s328
2025-02-16 20:08:00,164,cancel_request,web,s1040
2025-02-22 09:56:00,712,purchase,ios,s42
2025-01-18 16:07:00,196,cancel_request,ios,s816
2025-01-06 06:59:00,41,login,web,s855
2025-01-31 08:37:00,299,view_product,android,s665
2025-02-12 21:29:00,827,view_product,web,s70
2025-01-05 11:08:00,15,login,web,s66
2025-02-17 16:47:00,1,login,web,s310
2025-01-02 10:47:00,661,login,web,s555
2025-01-11 05:28:00,312,checkout_start,android,s185
2025-01-11 15:03:00,894,login,web,s778
2025-01-22 19:29:00,815,login,web,s107
2025-02-27 08:17:00,505,login,ios,s4
2025-01-06 18:04:00,589,add_to_cart,web,s994
2025-02-18 02:12:00,198,login,web,s17
2025-02-26 20:05:00,298,add_to_cart,ios,s992
2025-01-04 10:47:00,856,view_product,android,s274
2025-02-16 07:14:00,913,view_product,web,s419
2025-02-24 17:37:00,884,login,ios,s722
2025-02-27 00:46:00,938,view_product,web,s499
2025-01-31 05:10:00,281,login,web,s127
2025-02-28 16:54:00,659,login,android,s133
2025-03-01 15:31:00,371,purchase,web,s686
2025-02-08 13:17:00,616,login,web,s38
2025-02-03 21:55:00,597,add_to_cart,web,s55
2025-02-09 09:29:00,865,checkout_start,web,s1170
2025-02-12 08:26:00,356,add_to_cart,web,s1128
2025-02-04 03:11:00,469,login,web,s38
2025-01-22 05:25:00,226,login,web,s646
2025-02-13 07:37:00,216,login,ios,s426
2025-02-05 06:53:00,750,login,ios,s388
2025-01-20 05:12:00,592,login,web,s34
2025-01-10 15:17:00,722,view_product,android,s182
2025-02-02 08:17:00,791,view_product,web,s900
2025-01-08 11:35:00,51,login,web,s210
2025-02-26 12:13:00,413,purchase,android,s866
2025-01-07 23:46:00,530,add_to_cart,web,s744
2025-01-13 15:05:00,549,add_to_cart,ios,s552
2025-02-04 18:14:00,873,view_product,web,s974
2025-01-27 08:59:00,672,login,ios,s1042
2025-02-15 04:15:00,405,view_product,web,s186
2025-01-23 02:48:00,41,view_product,web,s203
2025-01-05 17:06:00,367,purchase,web,s614
2025-02-04 01:04:00,47,login,android,s966
2025-02-27 08:09:00,35,view_product,web,s899
2025-01-05 11:32:00,200,add_to_cart,android,s1085
2025-01-25 16:58:00,,view_product,android,s223
2025-01-29 03:08:00,941,purchase,android,s105
2025-02-25 06:18:00,710,view_product,ios,s1113
2025-01-02 19:08:00,724,purchase,web,s1066
2025-01-12 15:23:00,419,login,web,s455
2025-02-15 16:31:00,915,view_product,web,s432
2025-01-22 18:35:00,607,cancel_request,web,s821
2025-02-02 15:26:00,754,view_product,web,s300
2025-01-27 06:57:00,629,login,web,s1153
2025-01-27 06:33:00,,checkout_start,web,s542
2025-03-01 12:03:00,792,view_product,web,s26
2025-02-28 05:44:00,247,checkout_start,web,s213
2025-02-04 03:56:00,913,login,web,s165
2025-01-11 20:42:00,591,view_product,android,s677
2025-02-17 09:47:00,722,login,web,s128
2025-01-14 19:16:00,256,login,web,s875
2025-01-18 17:21:00,626,view_product,web,s131
2025-01-14 11:53:00,252,add_to_cart,web,s1006
2025-01-15 17:03:00,485,view_product,android,s152
2025-01-25 13:30:00,262,add_to_cart,web,s650
2025-01-05 10:22:00,80,view_product,web,s265
2025-01-02 06:34:00,326,view_product,web,s27
2025-02-15 12:52:00,125,login,web,s445
2025-01-10 15:52:00,633,view_product,android,s791
2025-02-01 01:07:00,394,login,web,s582
2025-02-14 02:59:00,470,checkout_start,web,s194
2025-02-02 23:02:00,1000,login,web,s944
2025-01-29 11:03:00,143,login,web,s964
2025-02-04 14:10:00,94,login,ios,s575
2025-02-12 00:21:00,550,view_product,android,s107
2025-01-17 03:29:00,102,purchase,web,s804
2025-01-14 12:31:00,835,view_product,web,s193
2025-01-06 04:54:00,231,purchase,web,s927
2025-01-13 08:52:00,11,checkout_start,web,s715
2025-02-09 21:37:00,420,view_product,web,s1136
2025-02-22 02:23:00,896,login,android,s656
2025-03-01 17:35:00,164,login,web,s611
2025-02-18 09:25:00,531,view_product,web,s694
2025-02-19 08:00:00,755,view_product,web,s936
2025-02-08 18:41:00,287,login,android,s134
2025-02-14 01:55:00,484,login,web,s42
2025-02-10 18:20:00,514,login,web,s129
2025-02-03 13:10:00,663,add_to_cart,web,s285
2025-01-04 16:58:00,239,view_product,android,s937
2025-01-26 22:44:00,637,login,ios,s1154
2025-01-06 15:25:00,208,view_product,web,s167
2025-02-06 01:44:00,854,view_product,web,s425
2025-01-30 17:37:00,647,add_to_cart,web,s1117
2025-02-12 06:25:00,214,login,web,s477
2025-02-11 01:56:00,771,login,web,s454
2025-01-08 05:50:00,838,view_product,web,s4
2025-01-15 07:13:00,448,view_product,android,s734
2025-02-16 20:08:00,164,cancel_request,web,s1040
2025-02-17 06:07:00,748,checkout_start,web,s1077
2025-02-01 19:10:00,22,view_product,web,s1038
2025-02-27 10:12:00,895,add_to_cart,web,s386
2025-01-17 18:34:00,753,add_to_cart,ios,s459
2025-02-10 04:11:00,817,purchase,web,s1066
2025-02-12 23:30:00,88,login,web,s1041
2025-01-07 05:09:00,988,add_to_cart,web,s529
2025-01-09 19:22:00,247,add_to_cart,web,s384
2025-01-25 19:48:00,835,login,web,s207
2025-01-13 03:27:00,634,login,web,s899
2025-01-18 04:08:00,326,checkout_start,android,s17
2025-01-31 02:10:00,630,checkout_start,web,s270
2025-01-20 06:16:00,569,login,web,s859
2025-02-24 00:38:00,362,add_to_cart,web,s562
2025-02-22 11:19:00,881,purchase,web,s1013
2025-02-10 00:34:00,520,login,web,s490
2025-02-13 04:46:00,146,cancel_request,web,s772
2025-02-05 10:33:00,177,view_product,web,s241
2025-02-07 22:56:00,756,add_to_cart,ios,s992
2025-02-10 21:17:00,109,login,web,s441
2025-02-11 18:30:00,377,view_product,android,s14
2025-03-02 06:04:00,655,login,web,s282
2025-01-19 18:14:00,783,view_product,web,s848
2025-02-06 03:19:00,104,login,android,s57
2025-01-30 22:16:00,868,login,web,s947
2025-01-01 17:12:00,246,login,web,s322
2025-02-09 20:22:00,,login,web,s409
2025-02-24 01:07:00,745,view_product,web,s1054
2025-02-14 15:24:00,917,purchase,web,s384
2025-02-19 04:57:00,496,add_to_cart,android,s850
2025-01-09 15:17:00,536,login,web,s521
2025-03-02 00:00:00,217,add_to_cart,web,s233
2025-01-02 05:56:00,323,login,web,s862
2025-02-14 06:25:00,897,login,web,s681
2025-01-11 21:51:00,118,view_product,web,s74
2025-02-24 11:50:00,556,purchase,android,s625
2025-02-03 10:19:00,373,login,ios,s227
2025-02-11 16:14:00,370,add_to_cart,ios,s826
2025-02-21 00:12:00,753,checkout_start,web,s104
2025-01-18 06:46:00,388,view_product,web,s569
2025-02-02 16:26:00,470,login,android,s411
2025-01-01 18:37:00,19,view_product,web,s377
2025-01-13 08:52:00,965,login,android,s908
2025-02-05 14:22:00,469,view_product,web,s1033
2025-01-29 07:04:00,704,login,web,s813
2025-01-09 23:22:00,469,add_to_cart,web,s622
2025-02-14 19:22:00,292,add_to_cart,web,s903
2025-01-05 17:31:00,322,view_product,web,s639
2025-02-07 17:12:00,68,view_product,web,s154
2025-03-02 06:18:00,,login,android,s149
2025-02-22 10:33:00,995,view_product,web,s364
2025-02-08 03:33:00,738,add_to_cart,web,s248
2025-01-16 15:10:00,257,login,web,s360
2025-01-13 10:04:00,473,login,web,s601
2025-01-17 08:49:00,645,purchase,ios,s358
2025-01-07 00:59:00,26,view_product,android,s179
2025-02-04 06:25:00,135,checkout_start,android,s639
2025-02-20 07:44:00,678,login,web,s885
2025-01-27 11:57:00,921,add_to_cart,ios,s9
2025-01-12 13:03:00,606,add_to_cart,web,s235
2025-01-31 16:59:00,105,view_product,android,s87
2025-02-08 03:11:00,65,view_product,web,s601
2025-01-25 07:10:00,738,login,web,s306
2025-01-10 05:56:00,624,login,web,s1106
2025-02-04 09:30:00,43,cancel_request,web,s1090
2025-01-12 09:15:00,285,login,web,s490
2025-01-28 12:17:00,622,checkout_start,web,s730
2025-01-18 02:34:00,967,view_product,web,s542
2025-01-31 00:18:00,918,view_product,web,s498
2025-01-10 10:25:00,48,login,ios,s802
2025-01-16 20:49:00,688,view_product,ios,s201
2025-02-09 06:10:00,416,login,android,s85
2025-01-14 09:59:00,96,view_product,web,s426
2025-02-02 00:12:00,751,view_product,android,s893
2025-02-03 02:17:00,275,checkout_start,ios,s929
2025-01-13 03:35:00,784,view_product,web,s447
2025-02-23 11:19:00,610,login,web,s844
2025-01-02 22:35:00,320,purchase,web,s225
2025-02-23 02:14:00,522,view_product,android,s780
2025-01-06 02:21:00,193,add_to_cart,web,s761
2025-01-25 10:30:00,890,add_to_cart,android,s918
2025-02-07 02:47:00,695,add_to_cart,ios,s81
2025-01-19 04:08:00,153,view_product,web,s1140
2025-02-04 20:31:00,60,purchase,web,s447
2025-01-14 18:09:00,365,login,web,s984
2025-01-05 05:35:00,789,purchase,web,s672
2025-02-04 03:13:00,871,login,web,s498
2025-01-20 19:18:00,663,add_to_cart,web,s56
2025-01-02 00:13:00,111,checkout_start,android,s24
2025-02-22 06:23:00,612,login,android,s685
2025-02-03 19:36:00,358,login,web,s1048
2025-02-03 03:16:00,357,view_product,web,s1145
2025-01-09 22:03:00,315,view_product,web,s603
2025-01-16 03:05:00,708,view_product,web,s295
2025-01-08 15:58:00,531,login,web,s890
2025-01-26 19:21:00,49,checkout_start,web,s303
2025-01-29 18:30:00,204,purchase,android,s936
2025-01-22 18:18:00,227,checkout_start,ios,s707
2025-01-11 05:14:00,606,login,web,s12
2025-01-03 19:29:00,57,add_to_cart,android,s903
2025-01-16 10:40:00,553,purchase,web,s266
2025-03-01 14:39:00,412,login,web,s864
2025-02-02 05:55:00,392,add_to_cart,web,s1064
2025-01-16 01:19:00,451,add_to_cart,ios,s1154
2025-01-04 15:42:00,463,view_product,web,s70
2025-01-02 14:21:00,153,add_to_cart,ios,s1155
2025-01-31 18:05:00,974,view_product,web,s31
2025-02-01 20:06:00,228,login,web,s648
2025-01-06 09:53:00,674,add_to_cart,web,s1116
2025-03-01 03:59:00,934,view_product,web,s1097
2025-01-14 18:49:00,844,purchase,ios,s74
2025-02-12 07:46:00,376,view_product,web,s810
2025-01-03 09:48:00,794,add_to_cart,web,s526
2025-01-18 23:01:00,653,add_to_cart,web,s655
2025-02-01 11:10:00,913,add_to_cart,web,s1096
2025-02-09 18:04:00,519,checkout_start,web,s1115
2025-01-21 18:24:00,828,login,web,s861
2025-01-09 21:28:00,549,login,web,s531
2025-03-01 20:25:00,749,login,web,s161
2025-01-30 17:51:00,805,add_to_cart,ios,s882
2025-02-06 23:23:00,387,view_product,android,s605
2025-01-11 14:21:00,662,checkout_start,web,s628
2025-02-03 20:23:00,476,login,android,s955
2025-02-27 08:44:00,790,checkout_start,ios,s111
2025-02-23 18:22:00,250,add_to_cart,android,s1048
2025-02-15 02:27:00,538,login,web,s241
2025-01-06 07:48:00,67,login,web,s216
2025-02-28 23:31:00,582,purchase,web,s686
2025-02-12 21:11:00,115,checkout_start,android,s1030
2025-02-12 18:24:00,305,view_product,web,s1113
2025-02-13 16:02:00,895,login,web,s713
2025-01-29 08:12:00,9,login,ios,s1161
2025-02-04 03:42:00,797,view_product,ios,s1084
2025-01-03 00:51:00,147,login,web,s603
2025-02-09 14:01:00,922,checkout_start,ios,s433
2025-01-12 23:46:00,135,login,web,s407
2025-01-06 21:29:00,324,add_to_cart,web,s1093
2025-01-15 06:58:00,553,add_to_cart,web,s1166
2025-01-14 16:15:00,691,cancel_request,ios,s636
2025-02-02 19:05:00,644,view_product,web,s181
2025-01-27 06:51:00,999,cancel_request,ios,s1188
2025-02-12 03:17:00,181,checkout_start,web,s290
2025-01-16 20:23:00,37,purchase,web,s846
2025-02-27 20:50:00,862,view_product,web,s472
2025-02-20 10:03:00,815,purchase,web,s80
2025-02-12 08:03:00,77,view_product,ios,s923
2025-02-26 07:54:00,184,view_product,web,s1099
2025-01-08 05:41:00,818,add_to_cart,web,s368
2025-01-02 11:28:00,660,view_product,android,s342
2025-02-23 10:57:00,380,login,web,s857
2025-01-16 02:08:00,687,add_to_cart,web,s306
2025-03-01 10:16:00,898,login,ios,s1154
2025-01-20 07:32:00,472,login,android,s259
2025-02-28 01:14:00,,view_product,web,s414
2025-01-17 18:54:00,97,login,web,s103
2025-02-19 19:30:00,739,login,ios,s627
2025-02-15 15:42:00,105,add_to_cart,web,s381
2025-02-09 00:30:00,1000,purchase,android,s168
2025-01-31 04:27:00,276,login,ios,s806
2025-01-18 22:37:00,805,add_to_cart,web,s339
2025-01-27 10:14:00,221,checkout_start,web,s331
2025-02-14 18:45:00,324,view_product,ios,s864
2025-02-13 09:22:00,739,cancel_request,web,s202
2025-01-20 10:11:00,789,view_product,web,s1018
2025-01-03 07:40:00,34,login,web,s326
2025-01-17 11:47:00,723,login,android,s671
2025-01-01 17:30:00,37,view_product,ios,s806
2025-02-16 07:56:00,38,checkout_start,android,s1024
2025-02-22 04:02:00,748,purchase,web,s1077
2025-01-14 17:39:00,92,add_to_cart,web,s1189
2025-01-24 03:59:00,163,checkout_start,web,s690
2025-01-11 05:22:00,900,cancel_request,web,s976
2025-02-05 16:38:00,108,login,web,s437
2025-01-21 05:14:00,187,view_product,web,s958
2025-02-07 07:22:00,504,purchase,ios,s528
2025-01-09 14:05:00,422,checkout_start,web,s839
2025-01-25 01:47:00,873,login,web,s489
2025-01-15 09:50:00,54,view_product,ios,s210
2025-01-08 11:44:00,788,checkout_start,web,s864
2025-01-06 20:26:00,195,view_product,web,s1136
2025-01-08 16:47:00,587,checkout_start,ios,s650
2025-02-13 11:50:00,392,cancel_request,ios,s154
2025-02-21 14:23:00,284,login,ios,s235
2025-01-02 01:49:00,87,view_product,ios,s340
2025-01-04 19:35:00,16,login,web,s1168
2025-02-01 21:15:00,953,cancel_request,ios,s149
2025-02-15 19:10:00,991,purchase,web,s340
2025-02-12 05:09:00,486,checkout_start,web,s670
2025-01-21 21:22:00,859,purchase,web,s770
2025-02-28 14:58:00,537,cancel_request,web,s560
2025-01-23 23:00:00,923,add_to_cart,web,s751
2025-02-08 13:14:00,222,view_product,web,s462
2025-02-06 08:17:00,722,checkout_start,ios,s1054
2025-02-20 10:38:00,705,add_to_cart,android,s399
2025-02-08 18:13:00,947,cancel_request,web,s245
2025-02-13 13:58:00,346,purchase,web,s116
2025-02-03 06:27:00,184,login,web,s567
2025-01-01 08:51:00,469,login,web,s10
2025-02-15 14:37:00,948,cancel_request,web,s428
2025-01-30 08:13:00,80,view_product,web,s35
2025-01-30 08:10:00,216,purchase,web,s871
2025-01-20 21:15:00,917,view_product,ios,s139
2025-02-02 13:33:00,978,view_product,web,s164
2025-02-15 08:08:00,32,cancel_request,web,s62
2025-01-31 18:35:00,336,login,android,s1074
2025-01-20 02:50:00,962,login,android,s703
2025-01-26 11:34:00,484,view_product,web,s875
2025-01-27 23:05:00,802,add_to_cart,web,s454
2025-02-06 11:42:00,,add_to_cart,web,s583
2025-01-02 13:13:00,754,view_product,web,s876
2025-01-19 10:53:00,938,view_product,android,s543
2025-03-01 15:00:00,730,login,web,s444
2025-02-26 15:39:00,427,view_product,web,s993
2025-01-29 14:13:00,692,login,web,s314
2025-01-24 18:26:00,68,view_product,android,s957
2025-01-21 21:25:00,994,view_product,ios,s534
2025-02-24 07:51:00,528,view_product,web,s944
2025-01-20 22:05:00,686,view_product,ios,s47
2025-01-11 09:38:00,850,add_to_cart,android,s943
2025-02-20 06:15:00,779,login,ios,s457
2025-01-06 00:54:00,452,view_product,ios,s256
2025-02-22 10:51:00,779,purchase,web,s970
2025-02-08 01:59:00,384,checkout_start,web,s924
2025-01-05 14:03:00,613,login,web,s479
2025-02-09 08:12:00,449,purchase,ios,s825
2025-01-26 02:34:00,341,login,web,s352
2025-02-10 07:32:00,829,login,web,s545
2025-01-12 08:12:00,656,login,web,s1000
2025-02-16 03:44:00,918,login,ios,s496
2025-01-02 11:38:00,578,purchase,web,s258
2025-02-03 16:17:00,660,login,web,s870
2025-01-06 05:56:00,524,checkout_start,web,s840
2025-01-21 18:18:00,983,checkout_start,web,s1107
2025-02-28 20:29:00,857,view_product,ios,s650
2025-01-08 06:46:00,102,login,web,s269
2025-02-02 15:15:00,526,login,web,s854
2025-01-24 04:06:00,392,login,android,s950
2025-01-18 10:42:00,402,add_to_cart,android,s323
2025-02-04 12:50:00,17,view_product,web,s1093
2025-01-24 18:42:00,907,add_to_cart,web,s601
2025-01-07 13:48:00,444,login,web,s1148
2025-02-12 13:04:00,793,add_to_cart,web,s766
2025-01-21 08:30:00,18,add_to_cart,ios,s589
2025-01-19 17:55:00,637,view_product,web,s334
2025-01-29 00:25:00,76,login,web,s573
2025-02-21 11:24:00,163,add_to_cart,ios,s635
2025-02-14 15:35:00,446,view_product,web,s112
2025-02-20 18:44:00,137,view_product,android,s1095
2025-01-14 03:03:00,327,login,web,s36
2025-02-21 12:23:00,634,add_to_cart,web,s1145
2025-01-15 14:36:00,961,view_product,web,s661
2025-01-09 17:40:00,178,login,ios,s718
2025-01-16 15:16:00,247,login,web,s248
2025-01-31 00:51:00,,cancel_request,web,s153
2025-01-10 01:10:00,154,purchase,web,s1034
2025-02-09 20:42:00,220,view_product,android,s525
2025-01-28 19:20:00,395,login,web,s327
2025-02-26 02:51:00,190,login,ios,s900
2025-02-10 23:52:00,499,login,android,s508
2025-01-16 18:19:00,897,checkout_start,web,s51
2025-01-10 18:20:00,747,add_to_cart,android,s272
2025-02-09 19:11:00,427,purchase,web,s737
2025-01-25 00:53:00,446,checkout_start,ios,s66
2025-02-25 05:25:00,488,add_to_cart,web,s841
2025-02-14 01:55:00,10,login,web,s360
2025-02-05 19:55:00,498,checkout_start,web,s576
2025-02-26 20:33:00,403,view_product,web,s682
2025-02-04 23:15:00,921,login,web,s837
2025-01-01 11:58:00,387,view_product,web,s352
2025-02-12 20:01:00,794,view_product,web,s659
2025-01-11 12:16:00,145,view_product,ios,s338
2025-02-14 19:47:00,227,checkout_start,web,s996
2025-01-04 08:13:00,29,login,web,s108
2025-01-10 17:27:00,858,login,web,s995
2025-02-01 23:24:00,619,login,web,s580
2025-01-08 19:20:00,314,checkout_start,android,s973
2025-02-02 03:25:00,463,add_to_cart,android,s592
2025-02-25 04:48:00,58,view_product,ios,s392
2025-01-15 10:45:00,751,login,web,s98
2025-03-02 07:08:00,87,login,web,s924
2025-01-10 13:57:00,771,view_product,android,s232
2025-02-15 10:08:00,677,view_product,web,s511
2025-02-05 19:56:00,223,checkout_start,android,s875
2025-02-05 23:19:00,653,checkout_start,web,s1193
2025-01-29 09:46:00,190,login,ios,s357
2025-01-17 08:15:00,626,cancel_request,ios,s117
2025-02-18 20:14:00,474,add_to_cart,ios,s325
2025-02-21 04:51:00,319,login,android,s194
2025-02-22 18:23:00,389,login,web,s994
2025-02-27 07:16:00,96,purchase,ios,s982
2025-01-20 11:57:00,878,checkout_start,web,s551
2025-01-30 19:07:00,863,login,web,s990
2025-02-01 11:39:00,505,checkout_start,android,s102
2025-03-02 03:17:00,130,add_to_cart,web,s80
2025-02-06 17:34:00,627,login,web,s715
2025-01-25 20:17:00,730,checkout_start,android,s118
2025-02-28 22:43:00,281,add_to_cart,android,s954
2025-01-01 09:08:00,235,add_to_cart,web,s1086
2025-02-03 08:33:00,590,view_product,ios,s655
2025-01-26 12:13:00,420,cancel_request,android,s594
2025-01-12 02:13:00,929,view_product,android,s46
2025-01-17 16:49:00,940,view_product,web,s362
2025-01-17 13:14:00,618,login,web,s762
2025-02-11 03:24:00,679,login,web,s1164
2025-01-29 05:04:00,840,login,web,s1035
2025-02-15 03:57:00,9,login,android,s394
2025-02-12 14:46:00,,cancel_request,android,s143
2025-01-28 06:38:00,867,purchase,web,s114
2025-02-11 01:19:00,589,login,android,s270
2025-02-22 14:41:00,373,view_product,web,s503
2025-01-07 19:43:00,953,view_product,android,s656
2025-02-21 16:47:00,326,login,web,s217
2025-02-02 02:55:00,304,add_to_cart,web,s881
2025-02-12 07:16:00,285,login,ios,s267
2025-02-10 23:07:00,226,login,ios,s255
2025-02-18 07:48:00,694,add_to_cart,web,s1007
2025-02-12 23:37:00,518,purchase,web,s222
2025-02-11 21:14:00,,add_to_cart,android,s125
2025-02-28 19:37:00,57,view_product,web,s1160
2025-01-13 03:58:00,185,checkout_start,web,s211
2025-01-18 16:32:00,619,login,android,s1178
2025-01-27 13:40:00,479,view_product,ios,s815
2025-01-28 17:49:00,820,view_product,web,s456
2025-02-17 21:21:00,150,view_product,web,s93
2025-02-18 17:42:00,817,login,web,s727
2025-01-14 18:12:00,449,checkout_start,android,s1085
2025-02-23 18:50:00,573,login,web,s1178
2025-01-27 13:20:00,274,login,web,s1156
2025-02-18 16:10:00,796,add_to_cart,ios,s933
2025-01-20 23:14:00,839,login,web,s1081
2025-01-15 18:22:00,900,view_product,web,s812
2025-01-24 15:45:00,284,login,web,s557
2025-02-07 20:21:00,607,view_product,web,s569
2025-01-17 11:46:00,269,view_product,android,s266
2025-01-18 07:17:00,59,purchase,web,s698
2025-02-11 17:35:00,873,login,web,s451
2025-02-09 17:38:00,636,cancel_request,android,s487
2025-02-10 00:15:00,739,add_to_cart,web,s672
2025-01-15 17:53:00,893,view_product,web,s748
2025-01-27 17:22:00,522,cancel_request,web,s1068
2025-02-10 03:20:00,19,checkout_start,web,s983
2025-01-31 14:18:00,304,login,web,s360
2025-02-27 13:38:00,387,view_product,ios,s857
2025-02-18 04:28:00,488,add_to_cart,web,s389
2025-02-24 02:00:00,54,view_product,web,s563
2025-01-22 14:08:00,961,login,web,s612
2025-02-12 21:32:00,769,login,web,s834
2025-01-26 04:40:00,830,purchase,web,s824
2025-02-28 07:28:00,624,login,android,s79
2025-01-30 09:56:00,122,add_to_cart,web,s743
2025-01-06 21:59:00,684,login,web,s221
2025-01-21 19:25:00,521,login,android,s660
2025-03-01 08:48:00,103,login,web,s555
2025-02-15 21:43:00,526,purchase,ios,s138
2025-02-23 22:06:00,977,purchase,android,s998
2025-02-07 20:20:00,895,add_to_cart,web,s243
2025-01-31 06:50:00,923,login,ios,s1026
2025-01-27 19:01:00,391,login,web,s652
2025-01-05 11:22:00,281,add_to_cart,web,s365
2025-02-08 09:01:00,454,view_product,android,s500
2025-02-12 08:02:00,669,add_to_cart,web,s312
2025-02-27 04:15:00,159,login,web,s519
2025-02-28 14:25:00,56,login,web,s758
2025-02-21 12:39:00,540,add_to_cart,web,s996
2025-01-11 08:18:00,94,cancel_request,web,s717
2025-02-26 14:14:00,,login,ios,s1020
2025-01-25 16:54:00,86,view_product,android,s786
2025-01-09 06:08:00,837,view_product,ios,s437
2025-01-28 01:56:00,497,checkout_start,web,s226
2025-02-09 22:13:00,984,view_product,web,s1024
2025-02-27 03:58:00,473,view_product,android,s935
2025-02-10 02:26:00,224,cancel_request,web,s4
2025-02-21 15:25:00,324,add_to_cart,web,s696
2025-02-23 22:35:00,943,checkout_start,ios,s149
2025-01-25 12:41:00,289,login,web,s666
2025-01-15 02:56:00,17,add_to_cart,ios,s25
2025-01-06 02:55:00,381,add_to_cart,web,s360
2025-02-28 04:21:00,69,view_product,web,s803
2025-01-15 20:13:00,860,login,web,s432
2025-02-15 18:35:00,458,login,web,s19
2025-01-21 01:15:00,385,view_product,web,s104
2025-02-04 13:54:00,13,view_product,web,s457
2025-02-27 22:25:00,426,add_to_cart,web,s370
2025-02-22 04:44:00,612,add_to_cart,web,s1036
2025-02-03 05:21:00,496,view_product,web,s928
2025-02-01 22:05:00,655,add_to_cart,android,s292
2025-01-02 06:00:00,499,add_to_cart,ios,s963
2025-02-04 08:30:00,617,login,web,s283
2025-01-29 23:04:00,518,add_to_cart,web,s2
2025-01-15 21:55:00,388,login,web,s428
2025-02-11 03:51:00,71,login,web,s93
2025-01-03 19:34:00,606,login,ios,s681
2025-02-25 16:57:00,512,login,ios,s591
2025-01-16 10:20:00,556,view_product,android,s1084
2025-02-02 10:35:00,567,view_product,web,s1004
2025-01-28 15:05:00,857,cancel_request,android,s535
2025-01-14 00:03:00,329,login,web,s1059
2025-02-10 03:00:00,907,login,ios,s156
2025-01-05 12:28:00,343,purchase,android,s67
2025-01-20 09:11:00,470,login,web,s447
2025-02-16 22:35:00,217,login,android,s627
2025-01-29 03:48:00,487,purchase,web,s761
2025-01-21 23:15:00,419,cancel_request,web,s33
2025-01-31 00:12:00,942,login,web,s790
2025-01-03 09:37:00,552,view_product,web,s376
2025-01-22 15:28:00,306,login,ios,s1172
2025-02-21 02:18:00,433,add_to_cart,web,s823
2025-02-01 19:30:00,70,login,ios,s28
2025-01-01 19:33:00,546,view_product,android,s77
2025-01-23 01:20:00,880,add_to_cart,android,s444
2025-01-01 23:58:00,559,view_product,web,s431
2025-02-09 02:12:00,517,login,web,s490
2025-01-08 05:09:00,179,login,web,s991
2025-01-13 19:45:00,953,login,web,s1140
2025-01-03 19:03:00,951,view_product,ios,s883
2025-02-15 03:44:00,939,purchase,ios,s1113
2025-03-02 03:51:00,241,view_product,ios,s571
2025-01-07 16:16:00,768,cancel_request,ios,s620
2025-01-26 19:20:00,396,login,android,s512
2025-01-06 16:32:00,563,cancel_request,web,s168
2025-01-25 06:37:00,469,purchase,web,s929
2025-01-25 01:31:00,676,login,web,s670
2025-02-02 01:46:00,100,view_product,web,s317
2025-01-29 20:01:00,678,purchase,android,s645
2025-02-18 09:28:00,9,login,android,s510
2025-01-25 16:29:00,318,view_product,ios,s1155
2025-02-11 15:47:00,514,login,web,s116
2025-02-09 10:37:00,885,login,ios,s9
2025-02-04 16:15:00,878,login,web,s476
2025-02-03 00:40:00,214,purchase,web,s1094
2025-01-02 15:48:00,,login,android,s409
2025-01-17 03:49:00,182,login,ios,s1157
2025-02-05 09:40:00,740,view_product,web,s1118
2025-01-08 09:08:00,424,view_product,web,s793
2025-01-21 03:20:00,216,purchase,web,s388
2025-02-13 02:25:00,599,add_to_cart,web,s515
2025-01-15 10:45:00,529,view_product,web,s828
2025-01-19 09:12:00,551,view_product,android,s23
2025-02-19 16:26:00,439,view_product,ios,s1087
2025-02-23 09:53:00,400,view_product,web,s169
2025-02-05 23:30:00,87,view_product,web,s849
2025-02-27 00:10:00,499,view_product,web,s308
2025-01-29 16:32:00,580,add_to_cart,web,s507
2025-01-27 15:09:00,855,add_to_cart,web,s812
2025-02-12 12:40:00,866,login,web,s786
2025-02-11 10:25:00,813,login,web,s689
2025-02-10 21:54:00,,add_to_cart,web,s908
2025-02-11 05:00:00,127,view_product,web,s956
2025-01-05 21:37:00,161,view_product,web,s836
2025-02-16 15:26:00,970,add_to_cart,android,s264
2025-01-24 13:59:00,,add_to_cart,web,s624
2025-01-29 07:49:00,493,login,web,s1127
2025-01-21 12:35:00,53,add_to_cart,web,s1156
2025-02-23 03:03:00,875,add_to_cart,web,s24
2025-01-19 14:35:00,448,login,web,s308
2025-02-21 08:31:00,167,login,web,s849
2025-02-02 07:32:00,46,view_product,web,s571
2025-01-09 05:54:00,557,cancel_request,android,s515
2025-01-20 14:09:00,1,login,android,s354
2025-01-03 16:29:00,399,login,web,s103
2025-01-25 13:20:00,930,cancel_request,web,s1037
2025-01-17 14:40:00,916,view_product,web,s1064
2025-01-07 00:12:00,328,view_product,web,s134
2025-02-09 19:49:00,330,cancel_request,android,s16
2025-01-17 10:52:00,867,add_to_cart,web,s447
2025-01-30 13:53:00,254,login,ios,s1038
